PMID	DOI	PMCID
28567188	10.4314/mmj.v29i1.1	PMC5442483
28570627	10.1371/journal.pone.0178323	PMC5453485
28570856	10.1016/j.ultras.2017.05.011	NA
28571519	10.1177/0956462417711624	NA
28572680	10.1038/s41598-017-02560-z	PMC5453969
28572840	10.1186/s13031-017-0111-3	PMC5450054
28573744	10.1002/jsfa.8458	NA
28575064	10.1371/journal.pone.0178880	PMC5456380
28575354	10.1093/cid/cix076	PMC5447853
28575355	10.1093/cid/cix077	PMC5447838
28575356	10.1093/cid/cix078	PMC5447836
28575357	10.1093/cid/cix080	PMC5447839
28575358	10.1093/cid/cix081	PMC5447855
28575359	10.1093/cid/cix082	PMC5447844
28575360	10.1093/cid/cix083	PMC5447851
28575361	10.1093/cid/cix089	PMC5447837
28575362	10.1093/cid/cix090	PMC5447842
28575363	10.1093/cid/cix098	PMC5447848
28575365	10.1093/cid/cix100	PMC5850437
28575366	10.1093/cid/cix101	PMC5447850
28575367	10.1093/cid/cix104	PMC5612712
28575369	10.1093/cid/cix143	PMC5447852
28575370	10.1093/cid/cix144	PMC5447849
28575371	10.1093/cid/cix145	PMC5447841
28575372	10.1093/cid/cix147	PMC5447845
28575373	10.1093/cid/cix148	PMC5447843
28575374	10.1093/cid/cix149	PMC5447847
28575375	10.1093/cid/cix150	PMC5447856
28577527	10.1186/s12879-017-2487-5	PMC5457609
28577673	10.1016/j.ahj.2017.03.012	PMC5491075
28578686	10.1186/s12889-017-4457-7	PMC5457578
28579225	10.1016/S2352-3018(17)30091-7	NA
28579670	10.1016/j.worlddev.2017.02.008	PMC5384451
28579849	10.1177/1179543317709788	PMC5453665
28580692	10.1111/apa.13940	NA
28583021	10.2989/16085906.2017.1313284	NA
28584069	10.1136/archdischild-2017-312629	PMC5564491
28584171	10.1098/rstb.2016.0163	PMC5468688
28584173	10.1098/rstb.2016.0165	PMC5468690
28584174	10.1098/rstb.2016.0166	PMC5468691
28584177	10.1098/rstb.2016.0169	PMC5468694
28584180	10.1098/rstb.2016.0172	PMC5468697
28584688	10.4103/jcis.JCIS_111_16	PMC5450453
28586396	10.1371/journal.pone.0178907	PMC5460811
28586888	10.1001/jama.2017.5705	PMC5734234
28588235	10.1038/s41598-017-02379-8	PMC5460232
28588917	10.1136/bmjgh-2015-000022	PMC5321307
28588946	10.1136/bmjgh-2016-000101	PMC5321344
28588957	10.1136/bmjgh-2016-000077	PMC5321358
28588960	10.1136/bmjgh-2016-000097	PMC5321356
28588995	10.1136/bmjgh-2016-000107	PMC5321381
28589633	10.1111/gcb.13754	NA
28590067	10.1111/jfd.12650	NA
28592250	10.1186/s12936-017-1883-z	PMC5463392
28592303	10.1186/s12916-017-0882-9	PMC5463405
28593481	10.1007/s10493-017-0146-6	NA
28596862	10.1017/gmh.2015.14	PMC5269634
28596891	10.1017/gmh.2016.15	PMC5454764
28596999	10.1055/s-0043-103948	PMC5462610
28598383	10.3390/insects8020061	PMC5492075
28599673	10.1186/s12944-017-0503-9	PMC5466788
28604575	10.1097/PCC.0000000000001220	NA
28605170	10.7448/IAS.20.1.21157	PMC5515048
28605228	10.1089/apc.2016.0274	PMC5488309
28606166	10.1186/s13104-017-2525-9	PMC5469068
28607420	10.1038/s41598-017-03372-x	PMC5468227
28612053	10.12688/wellcomeopenres.10784.2	PMC5445974
28613986	10.1080/17513758.2017.1337245	NA
28615011	10.1186/s12889-017-4481-7	PMC5471907
28615392	NA	PMC5471080
28620610	10.3389/fvets.2017.00073	PMC5451513
28622341	10.1371/journal.pone.0179329	PMC5473549
28622370	10.1371/journal.pone.0179316	PMC5473550
28623926	10.1186/s12936-017-1904-y	PMC5474045
28627085	10.1111/tmi.12912	PMC5599961
28628629	10.1371/journal.pone.0179408	PMC5476271
28628807	10.1016/j.adolescence.2017.05.013	NA
28630781	10.1155/2017/4302459	PMC5463144
28630942	10.12688/wellcomeopenres.10658.2	PMC5473418
28631406	10.1002/ijgo.12239	NA
28634004	10.1016/j.pt.2017.05.012	PMC5636612
28634661	10.1007/s10461-017-1829-z	PMC5552192
28637269	10.1093/gigascience/gix046	PMC5570132
28637484	10.1186/s40249-017-0325-z	PMC5480122
28637504	10.1186/s12913-017-2376-z	PMC5480202
28637587	10.1016/j.vetpar.2017.05.006	NA
28638810	10.18869/mjiri.31.3	PMC5473011
28639414	10.1002/mbo3.497	PMC5635169
28639512	10.2989/16085906.2017.1325754	NA
28639690	10.1111/mve.12242	NA
28642388	10.1126/science.356.6344.1220	NA
28642589	10.1038/s41598-017-04228-0	PMC5481375
28642965	10.1007/s00268-017-4067-7	PMC6828096
28643631	10.7554/eLife.25813	PMC5482571
28645050	10.1016/j.scitotenv.2017.06.100	NA
28646586	10.1111/imm.12780	PMC5588761
28647581	10.1016/j.mcp.2017.06.004	NA
28649869	10.1089/AID.2017.0125	PMC5564036
28651602	10.1186/s13012-017-0611-y	PMC5485544
28655277	10.1021/acs.jafc.7b02741	NA
28655805	10.9745/GHSP-D-16-00191	PMC5487092
28656894	10.1016/S0140-6736(17)31592-1	PMC6995358
28661713	10.1089/jpm.2017.0168	NA
28662574	10.1093/icb/icx011	NA
28662646	10.1186/s12916-017-0887-4	PMC5492887
28662695	10.1186/s12889-017-4510-6	PMC5492366
28662856	10.1016/j.adolescence.2017.06.002	PMC5743583
28664682	10.7448/IAS.20.1.22098	PMC5515039
28665590	10.1021/acs.jnatprod.7b00255	NA
28665879	10.1097/QAD.0000000000001513	PMC5497781
28665882	10.1097/QAD.0000000000001531	PMC5497779
28665883	10.1097/QAD.0000000000001538	PMC5497791
28666001	10.1371/journal.pmed.1002335	PMC5493289
28666412	10.1186/s12879-017-2559-6	PMC5493856
28670015	10.2471/BLT.16.179499	PMC5487970
28670315	10.3389/fimmu.2017.00701	PMC5472656
28670602	10.1080/2331205X.2017.1330728	PMC5470105
28670647	10.1016/S2542-5196(17)30007-4	PMC5483486
28671630	10.3390/nu9070693	PMC5537808
28673047	10.1093/tropej/fmx046	PMC5916379
28673287	10.1186/s12936-017-1911-z	PMC5496260
28673299	10.1186/s12936-017-1917-6	PMC5496145
28673344	10.1186/s12913-017-2397-7	PMC5496351
28674660	10.7717/peerj.3507	PMC5494175
28674934	10.1007/s12560-017-9311-7	PMC5823955
28675419	10.1002/ijgo.12251	NA
28676073	10.1186/s13104-017-2558-0	PMC5496397
28676093	10.1186/s12936-017-1878-9	PMC5497341
28676113	10.1186/s12936-017-1916-7	PMC5496603
28676116	10.1186/s12902-017-0188-0	PMC5496352
28678057	10.1097/PEC.0000000000001183	NA
28678422	10.1111/cobi.12980	NA
28679343	10.1177/0020764017716953	NA
28679389	10.1186/s12889-017-4514-2	PMC5498886
28679923	NA	NA
28679924	NA	NA
28680323	10.1186/s41182-017-0055-8	PMC5493853
28680460	10.1186/s13031-017-0114-0	PMC5494898
28682645	10.1177/0379572117715818	NA
28684572	10.1128/genomeA.00563-17	PMC5502853
28686589	10.1371/journal.pntd.0005731	PMC5517073
28686692	10.1371/journal.pone.0180890	PMC5501643
28687345	10.1016/j.virusres.2017.07.001	NA
28688818	10.1016/S2213-8587(17)30181-X	NA
28689664	10.1016/S0140-6736(17)30938-8	PMC5592248
28691033	10.1155/2017/7615810	PMC5485282
28691437	10.7448/IAS.20.1.21419	PMC5515032
28695030	10.1155/2017/4082182	PMC5485284
28695089	10.5588/pha.16.0114	PMC5493097
28695141	10.1093/ofid/ofw253	PMC5499746
28697609	10.4102/ojvr.v84i1.1412	PMC6238703
28700682	10.1371/journal.pone.0180284	PMC5507398
28701194	10.1186/s13071-017-2271-9	PMC5508769
28701823	10.1016/j.foodcont.2017.01.008	PMC5484778
28702473	10.1093/ofid/ofx110	PMC5505337
28702863	10.1007/s10995-017-2337-5	NA
28704417	10.1371/journal.pone.0180516	PMC5509217
28704504	10.1371/journal.pone.0180864	PMC5509214
28704674	10.1016/j.scitotenv.2017.06.157	NA
28705100	10.1080/13691058.2017.1340669	NA
28705184	10.1186/s12884-017-1415-4	PMC5513206
28705204	10.1186/s12913-017-2428-4	PMC5512725
28705964	10.1128/genomeA.00525-17	PMC5511903
28706318	10.21307/jofnem-2017-063	PMC5507139
28706522	10.3389/fpls.2017.01034	PMC5489561
28706941	10.1155/2017/7670282	PMC5494771
28707249	10.1007/s00122-017-2943-z	PMC5606945
28707552	10.1177/1054773817718935	NA
28708450	10.1645/17-72	NA
28708845	10.1371/journal.pmed.1002355	PMC5510806
28709425	10.1186/s12902-017-0195-1	PMC5513051
28710814	10.1111/tbed.12674	NA
28712116	10.1111/gcb.13809	NA
28712360	10.1186/s12916-017-0893-6	PMC5513247
28712667	10.1016/j.cmi.2017.07.010	NA
28713365	10.3389/fimmu.2017.00696	PMC5492702
28713807	10.3389/fpubh.2017.00153	PMC5491542
28713839	NA	PMC5510235
28714338	10.1080/14786419.2017.1353510	NA
28714832	10.1108/IJHCQA-10-2016-0146	NA
28715157	10.7448/IAS.20.1.21588	PMC5515026
28716065	10.1186/s12955-017-0708-7	PMC5513113
28716067	10.1186/s13104-017-2611-z	PMC5512878
28716087	10.1186/s12936-017-1938-1	PMC5514485
28716210	10.1016/j.injury.2017.07.001	NA
28716350	10.1016/S2214-109X(17)30246-2	PMC5599303
28716434	10.1016/j.ultrasmedbio.2017.05.024	NA
28717383	10.1186/s13006-017-0125-x	PMC5508793
28718712	10.1080/16549716.2017.1342350	PMC5533120
28718938	10.1002/uog.18811	NA
28719257	10.4269/ajtmh.16-0880	PMC5462565
28719278	10.4269/ajtmh.16-0885	PMC5462563
28719280	10.4269/ajtmh.16-0665	PMC5462587
28719284	10.4269/ajtmh.16-0756	PMC5462594
28719301	10.4269/ajtmh.17-0027	PMC5508918
28719329	10.4269/ajtmh.17-0104	PMC5508922
28719331	10.4269/ajtmh.16-0898	PMC5508904
28720488	10.1016/j.yhbeh.2017.07.005	PMC5849390
28721168	10.11604/pamj.supp.2017.27.1.12563	PMC5500938
28721183	NA	PMC5506768
28721222	10.1016/j.nmni.2017.05.015	PMC5498284
28721858	10.1099/jgv.0.000848	NA
28722548	10.1186/s12961-017-0208-6	PMC5516837
28722611	10.4269/ajtmh.16-0731	PMC5544076
28722634	10.4269/ajtmh.16-0643	PMC5544072
28725164	10.1186/s12962-017-0075-6	PMC5513032
28725165	10.1186/s12962-017-0076-5	PMC5512821
28725261	10.1186/s13034-017-0172-5	PMC5512752
28726064	10.1007/s10823-017-9331-7	NA
28728497	10.1177/1556264617721556	PMC5595631
28729018	10.1016/j.vaccine.2017.07.019	PMC5571446
28729309	10.1136/bmjopen-2016-014896	PMC5642658
28729751	10.1177/0165025417697852	PMC5512442
28730061	10.4102/ajod.v5i1.277	PMC5433466
28731250	10.1111/bjd.15372	PMC6648692
28731901	10.1097/INF.0000000000001699	PMC5640986
28732038	10.1371/journal.pntd.0005804	PMC5540615
28732542	10.1186/s12963-017-0146-0	PMC5521136
28733854	10.1007/s11121-017-0827-8	PMC5693647
28733937	10.1007/s12011-017-1083-2	NA
28736044	10.1016/S2213-2600(17)30290-4	NA
28736389	10.1136/sextrans-2016-052969	PMC5739849
28736390	10.1136/sextrans-2016-052971	PMC5739838
28736392	10.1136/sextrans-2016-052973	PMC5739840
28736393	10.1136/sextrans-2016-052974	PMC5739844
28736394	10.1136/sextrans-2016-052975	PMC5739847
28736396	10.1136/sextrans-2016-052977	PMC5739842
28736506	10.1186/s12963-017-0146-0	PMC5521136
28736507	10.1186/s12963-017-0145-1	PMC5521057
28736692	10.1515/em-2016-0004	PMC5520542
28738868	10.1186/s12936-017-1943-4	PMC5525264
28739116	10.1016/j.vaccine.2017.05.088	PMC5571437
28739367	10.1016/j.actatropica.2017.07.022	PMC5644834
28741193	10.1007/s00268-017-4143-z	NA
28743792	10.1136/practneurol-2017-001626	NA
28744433	10.5588/pha.16.0087	PMC5515556
28744434	10.5588/pha.16.0086	PMC5515558
28744442	10.5588/pha.16.0101	PMC5515567
28744443	10.5588/pha.16.0100	PMC5515568
28744444	10.5588/pha.16.0104	PMC5515569
28744445	10.5588/pha.16.0099	PMC5515570
28744446	10.5588/pha.16.0098	PMC5515571
28746166	10.1097/QAI.0000000000001502	PMC6666416
28746403	10.1371/journal.pone.0181975	PMC5528892
28747371	10.1128/JCM.00962-17	PMC5625386
28748027	10.1080/20002297.2017.1317579	PMC5508360
28748513	10.1007/s10067-017-3761-z	NA
28748670	10.1111/asj.12851	NA
28749722	10.1089/met.2017.0027	NA
28749760	10.4269/ajtmh.16-0878	PMC5637589
28753958	10.3390/nu9070776	PMC5537890
28754026	10.3390/nu9070787	PMC5537901
28755571	10.1016/j.evalprogplan.2017.07.003	NA
28758346	10.1111/tbed.12684	PMC5811823
28758879	10.1080/15592324.2017.1356967	PMC5640191
28759344	10.1080/03630242.2017.1353573	NA
28759651	10.1371/journal.ppat.1006510	PMC5552316
28760483	10.1016/j.actatropica.2017.07.030	PMC5644835
28761767	10.1155/2017/6346912	PMC5516739
28763454	10.1371/journal.pone.0181777	PMC5538680
28764698	10.1186/s12889-017-4647-3	PMC5540544
28766091	10.1007/s10995-017-2341-9	PMC5605598
28767714	10.1371/journal.pone.0181837	PMC5540587
28768477	10.1186/s12862-017-1016-x	PMC5541431
28768916	10.1172/jci.insight.93814	PMC5543908
28769725	10.3897/zookeys.682.13016	PMC5523161
28769737	10.1186/s12912-017-0235-1	PMC5526251
28770094	10.1186/s12878-017-0082-z	PMC5532779
28770596	10.7448/IAS.20.5.21673	PMC5577724
28771480	10.1371/journal.pntd.0005424	PMC5542388
28771495	10.1371/journal.pone.0181380	PMC5542664
28771520	10.1371/journal.pone.0181998	PMC5542559
28771558	10.1371/journal.pone.0182440	PMC5542634
28771637	10.1371/journal.pone.0182214	PMC5542666
28774873	10.1136/bmj.j3423	PMC5541507
28774885	10.1136/gutjnl-2017-314418	NA
28775391	10.1016/j.cropro.2017.03.018	PMC5465939
28775654	10.1016/j.fcr.2017.05.013	PMC5473158
28775764	10.1186/s13033-017-0152-4	PMC5540195
28775938	10.5588/pha.16.0103	PMC5526479
28778169	10.1186/s12936-017-1926-5	PMC5545004
28779803	10.1016/j.fcl.2017.04.001	NA
28780116	10.1016/j.vaccine.2017.07.096	NA
28780151	10.1016/j.ijpara.2017.06.003	NA
28780885	10.1080/09540121.2017.1363369	PMC5771870
28780992	10.1016/j.tice.2017.07.005	NA
28783751	10.1371/journal.pntd.0005795	PMC5559092
28784129	10.1186/s12936-017-1964-z	PMC5547577
28784155	10.1186/s13012-017-0630-8	PMC5547499
28784282	10.1016/j.vaccine.2017.07.081	PMC6616034
28785230	10.3389/fpsyg.2017.01199	PMC5519603
28785268	10.3389/fpls.2017.01168	PMC5519584
28787002	10.1371/journal.pone.0182354	PMC5546690
28787794	10.1016/j.scitotenv.2017.07.254	NA
28789674	10.1186/s12978-017-0355-9	PMC5549359
28789724	10.1017/S1751731117001847	NA
28789913	10.1016/j.ijmm.2017.07.006	PMC5615107
28790858	10.2147/DMSO.S126314	PMC5489055
28791544	10.1007/s00705-017-3495-x	PMC5640732
28792403	10.1016/S0140-6736(17)31912-8	PMC6770994
28792500	10.1371/journal.pmed.1002373	PMC5549702
28794686	10.1186/s41182-017-0059-4	PMC5543450
28796791	10.1371/journal.pone.0181005	PMC5552093
28797062	10.1371/journal.pone.0182840	PMC5552333
28798272	10.1634/theoncologist.2017-0053	PMC5759810
28798761	10.3389/fpls.2017.01311	PMC5526919
28798806	10.1155/2017/8647919	PMC5536150
28798952	10.1155/2017/8456713	PMC5535704
28799825	10.1177/0956462417724015	NA
28801004	10.1016/j.jpainsymman.2017.03.026	NA
28804765	10.1200/JGO.2015.000943	PMC5551652
28805017	10.1111/tbed.12692	NA
28805733	10.3390/pathogens6030037	PMC5617994
28806597	10.1016/j.apradiso.2017.08.008	NA
28806985	10.1186/s12978-017-0360-z	PMC5557423
28807181	10.1016/S2214-109X(17)30268-1	NA
28807953	NA	PMC5555325
28808204	10.7555/JBR.31.20160025	PMC5548993
28808671	10.1016/j.dib.2017.07.040	PMC5544471
28809935	10.1371/journal.pmed.1002371	PMC5557357
28810843	10.1186/s12884-017-1440-3	PMC5558758
28811652	10.1038/ijo.2017.204	PMC5762390
28812457	10.1080/13691058.2017.1359338	PMC5815954
28812788	10.15171/ijhpm.2016.106	PMC5287928
28813542	10.1186/s12919-016-0068-z	PMC5301166
28814295	10.1186/s12913-017-2512-9	PMC5559797
28814396	10.3945/ajcn.116.145060	NA
28815343	10.1007/s10661-017-6159-0	PMC5559568
28817563	10.1371/journal.pntd.0005858	PMC5574621
28817590	10.1371/journal.pone.0182565	PMC5560628
28818071	10.1186/s12936-017-1973-y	PMC5561621
28818075	10.1186/s12914-017-0130-6	PMC5561585
28818901	10.1128/genomeA.00801-17	PMC5604774
28819030	10.1136/bmj.j3677	PMC5558898
28819256	10.1038/s41598-017-09017-3	PMC5561218
28819505	10.11604/pamj.2017.27.84.11266	PMC5554690
28819541	10.11604/pamj.2017.27.121.10727	PMC5554674
28819635	10.1016/j.gore.2017.06.002	PMC5548333
28820692	10.4269/ajtmh.17-0072	PMC5817747
28820881	10.1371/journal.pntd.0005860	PMC5576749
28821220	10.1177/1049732317723585	NA
28821530	10.1136/bmjopen-2017-017388	PMC5724193
28821916	10.1007/s00127-017-1427-4	NA
28826229	10.1080/09540121.2017.1360997	PMC5901679
28826252	10.1177/0379572117723135	NA
28830098	10.1093/jxb/erx135	NA
28830429	10.1186/s12917-017-1189-y	PMC5567471
28830439	10.1186/s12936-017-1993-7	PMC5568326
28830492	10.1186/s12978-017-0364-8	PMC5567891
28830835	10.1016/j.fct.2017.08.024	NA
28831015	10.1136/bjsports-2017-098314	NA
28831122	10.1038/s41598-017-09585-4	PMC5567232
28831829	10.1080/17512433.2017.1371590	NA
28832604	10.1371/journal.pntd.0005864	PMC5584976
28835215	10.1186/s12879-017-2686-0	PMC5569527
28836937	10.1186/s12863-017-0526-2	PMC5571632
28836977	10.1186/s12936-017-1998-2	PMC5571623
28838156	10.1093/infdis/jiw544	PMC5853243
28838178	10.1093/infdis/jiw616	PMC5853502
28838184	10.1093/infdis/jix034	PMC5853432
28838187	10.1093/infdis/jix047	PMC5853381
28838189	10.1093/infdis/jix059	PMC5853901
28841843	10.1186/s12879-017-2694-0	PMC5574104
28844328	10.1016/j.jhevol.2017.07.008	NA
28844352	10.1016/j.srhc.2017.02.002	NA
28844790	10.1016/j.tree.2017.07.010	NA
28845248	10.1093/ve/vew036.034	PMC5565927
28845262	10.1093/ve/vew036.048	PMC5565948
28845270	10.1093/ve/vew036.025	PMC5565982
28845286	10.1093/ve/vew036.026	PMC5566074
28845463	10.15761/FWH.1000122	PMC5568572
28845466	10.3390/tropicalmed2030029	PMC5568643
28845789	10.1016/S1473-3099(17)30453-X	NA
28847005	10.1038/nature23670	PMC5635981
28847156	10.1080/09540121.2017.1367086	PMC5903847
28850581	10.1371/journal.pone.0183860	PMC5574578
28850856	10.1016/j.jad.2017.08.059	PMC5663198
28851113	10.1002/ajcp.12159	NA
28851383	10.1186/s12978-017-0358-6	PMC5576377
28852026	10.1038/s41598-017-09617-z	PMC5575035
28853909	10.1080/10408398.2017.1365330	NA
28854135	10.1080/10810730.2016.1242671	NA
28854925	10.1186/s12905-017-0425-8	PMC5577789
28856440	10.1007/s00381-017-3577-9	NA
28861459	10.1016/j.gore.2017.06.014	PMC5558466
28862073	10.1177/0020764017728966	NA
28863133	10.1371/journal.pntd.0005872	PMC5599053
28863305	10.1016/j.phytochem.2017.08.014	NA
28865422	10.1186/s12885-017-3549-1	PMC5581434
28867987	10.1016/j.jag.2017.02.016	PMC5569464
28873394	10.1371/journal.pntd.0005781	PMC5600407
28873442	10.1371/journal.pntd.0005912	PMC5600385
28873690	10.1016/j.foodres.2017.06.050	NA
28874830	10.1038/s41598-017-10640-3	PMC5585321
28876554	NA	NA
28877729	10.1186/s13063-017-2152-8	PMC5588612
28878035	10.3945/jn.117.251926	NA
28878055	10.1098/rspb.2017.0475	PMC5597820
28879098	10.4102/ajlm.v4i1.297	PMC5433806
28879100	10.4102/ajlm.v5i1.187	PMC5436389
28879112	10.4102/ajlm.v5i1.404	PMC5436402
28879116	10.4102/ajlm.v5i1.435	PMC5436407
28879121	10.4102/ajlm.v5i2.439	PMC5433820
28879153	10.4102/ajlm.v6i1.585	PMC5523947
28880813	10.1080/10852352.2016.1197753	NA
28880878	10.1371/journal.pntd.0005719	PMC5589146
28880880	10.1371/journal.pone.0183788	PMC5589082
28880904	10.1371/journal.pone.0184170	PMC5589171
28880962	10.1371/journal.pone.0184457	PMC5589249
28880965	10.1371/journal.pntd.0005895	PMC5605091
28882657	10.1016/j.jinf.2017.08.011	NA
28883927	10.1136/bmjresp-2017-000193	PMC5531306
28883944	10.1186/s40794-015-0015-4	PMC5530937
28883945	10.1186/s40794-016-0017-x	PMC5588618
28883957	10.1186/s40794-016-0029-6	PMC5530922
28883968	10.1186/s40794-016-0040-y	PMC5530917
28883972	10.1186/s40794-016-0045-6	PMC5530968
28883981	10.1186/s40794-017-0053-1	PMC5531070
28883985	10.1186/s40794-017-0058-9	PMC5567538
28884158	10.12688/wellcomeopenres.12187.1	PMC5558104
28884701	10.1016/S1470-2045(17)30420-5	NA
28885892	10.1089/pop.2017.0093	NA
28886013	10.1371/journal.pntd.0005901	PMC5607213
28886072	10.1371/journal.pone.0183749	PMC5590832
28886724	10.1186/s12936-017-2015-5	PMC5591540
28891343	10.1080/14656566.2017.1378345	PMC5963879
28891350	10.1080/03014460.2017.1371794	NA
28891957	10.3390/molecules22091514	PMC6151588
28893304	10.1186/s12981-017-0166-7	PMC5594430
28893728	10.1136/bmj.j3961	PMC5590100
28893995	10.1073/pnas.1706306114	PMC5625913
28894259	10.1038/s41598-017-11706-y	PMC5593931
28894986	10.1007/s10461-017-1902-7	PMC5845763
28899162	NA	PMC5806074
28899355	10.1186/s12711-017-0342-1	PMC5596489
28899379	10.1186/s12936-017-2009-3	PMC5596856
28901285	10.7554/eLife.25923	PMC5628013
28901831	10.1177/1049732317729342	NA
28902680	10.1097/QAI.0000000000001476	NA
28903628	10.1080/13691058.2017.1367421	PMC5851810
28903758	10.1186/s12936-017-2018-2	PMC5598012
28903759	10.1186/s40249-017-0353-8	PMC5598078
28904656	10.11604/pamj.2017.27.126.10033	PMC5567942
28904691	10.11604/pamj.2017.27.163.11072	PMC5567945
28904705	10.11604/pamj.2017.27.178.13073	PMC5579427
28904707	10.11604/pamj.2017.27.180.6419	PMC5579450
28905004	10.12688/wellcomeopenres.12261.1	PMC5571888
28905131	10.1007/s00335-017-9715-6	NA
28906541	10.5830/CVJA-2017-040	PMC5642030
28910280	10.1371/journal.pcbi.1005616	PMC5598936
28911061	10.1093/annonc/mdx279	PMC5834011
28911226	10.1021/acs.jafc.7b03164	NA
28911325	10.1186/s12939-017-0649-0	PMC5599897
28911328	10.1186/s12939-017-0663-2	PMC5599882
28911332	10.1186/s12939-017-0607-x	PMC5599878
28911758	10.1016/S2214-109X(17)30329-7	PMC5712669
28911764	10.1016/S2214-109X(17)30344-3	PMC5599304
28912368	10.1542/peds.2017-0988	PMC5613819
28912951	10.1186/s12878-017-0085-9	PMC5590155
28913655	10.1007/s00122-017-2980-7	NA
28915796	10.1186/s12879-017-2719-8	PMC5602922
28915986	10.1016/j.jadohealth.2017.07.006	NA
28915991	10.1016/j.jadohealth.2017.03.014	NA
28915992	10.1016/j.jadohealth.2017.03.007	NA
28917958	10.1016/S0140-6736(17)31509-X	NA
28917960	10.1016/S0140-6736(17)32403-0	NA
28918468	10.1007/s11250-017-1397-2	NA
28919349	10.1016/j.jinf.2017.09.007	NA
2892129	10.1016/0166-6851(87)90085-5	NA
28923011	10.1186/s12884-017-1484-4	PMC5604156
28923070	10.1186/s12942-017-0107-7	PMC5604359
2892364	NA	NA
2892366	NA	NA
2892368	NA	NA
28924198	10.1038/s41598-017-11969-5	PMC5603584
28924616	10.1016/j.parepi.2016.12.003	PMC5600515
28925036	10.1111/mcn.12515	NA
28925740	10.1164/rccm.201704-0832LE	PMC6020413
28926628	10.1371/journal.pone.0185130	PMC5605051
28927420	10.1186/s12936-017-2030-6	PMC5606012
28927428	10.1186/s13071-017-2361-8	PMC5606043
28929127	10.1155/2017/1892972	PMC5591901
28931140	10.1093/jtm/tax036	NA
28931236	10.1093/infdis/jix237	PMC5853855
28931399	10.1186/s12936-017-2021-7	PMC5607512
28931584	10.3945/jn.117.256974	NA
28931756	10.1172/jci.insight.95352	PMC5621919
28931859	10.1038/s41598-017-12198-6	PMC5607244
28932770	10.1016/j.dib.2017.08.024	PMC5596214
